"Unfiltered word count","Occurrences","Percentage"
"miljoen",8,0.0904
5,7,0.0791
"groepen",7,0.0791
"ja",7,0.0791
"uitkering",7,0.0791
"herstel",7,0.0791
"terug",7,0.0791
"tijd",7,0.0791
"financieel",7,0.0791
"geld",7,0.0791
"paar",7,0.0791
"dingen",7,0.0791
"politiek",7,0.0791
"woorden",7,0.0791
"beter",7,0.0791
"steeds",7,0.0791
"werken",7,0.0791
"waarom",7,0.0791
"staan",7,0.0791
"misschien",7,0.0791
"gezegd",7,0.0791
"moeilijke",7,0.0791
"ervoor",7,0.0791
"denk",7,0.0791
"aantal",7,0.0791
"geven",7,0.0791
"zorg",7,0.0791
"zodat",7,0.0791
"segers",7,0.0791
"cijfers",7,0.0791
"houden",7,0.0791
"gekort",7,0.0791
"namelijk",7,0.0791
"terecht",7,0.0791
"thuis",7,0.0791
"alle",7,0.0791
"zei",7,0.0791
"terwijl",7,0.0791
"jong",7,0.0791
"eerste",7,0.0791
"baan",6,0.0678
50,6,0.0678
"af",6,0.0678
"ga",6,0.0678
"tegen",6,0.0678
"kans",6,0.0678
"hoeveel",6,0.0678
"pensioenfondsen",6,0.0678
"laat",6,0.0678
"eigen",6,0.0678
"overheid",6,0.0678
"pvdd",6,0.0678
"gisteren",6,0.0678
"staat",6,0.0678
"banen",6,0.0678
"opmerkingen",6,0.0678
"basisinkomen",6,0.0678
"algemene",6,0.0678
"hond",6,0.0678
"mogelijk",6,0.0678
"zoals",6,0.0678
"vind",6,0.0678
"halen",6,0.0678
"niets",6,0.0678
"goede",6,0.0678
"allerlei",6,0.0678
"50plus",6,0.0678
"kamer",6,0.0678
"kom",6,0.0678
"helpen",6,0.0678
"daardoor",6,0.0678
"bijvoorbeeld",6,0.0678
"altijd",6,0.0678
1,5,0.0565
2,5,0.0565
"gebeurt",5,0.0565
"sp",5,0.0565
"uw",5,0.0565
"kinderen",5,0.0565
"werkenden",5,0.0565
"moment",5,0.0565
"probleem",5,0.0565
"pensioenpotten",5,0.0565
"vandaag",5,0.0565
"beeld",5,0.0565
"juist",5,0.0565
"twee",5,0.0565
"kansen",5,0.0565
"iemand",5,0.0565
"feiten",5,0.0565
"iedere",5,0.0565
"soort",5,0.0565
"graag",5,0.0565
"waren",5,0.0565
"hard",5,0.0565
"dadelijk",5,0.0565
"bekijken",5,0.0565
"pessimisme",5,0.0565
"zo'n",5,0.0565
"premier",5,0.0565
"daarbij",5,0.0565
"inkomen",5,0.0565
"antwoord",5,0.0565
"inleidende",5,0.0565
"zowel",5,0.0565
"kleinkinderen",5,0.0565
"economisch",5,0.0565
"weet",5,0.0565
"mag",5,0.0565
"beschouwingen",5,0.0565
"verder",5,0.0565
"horen",5,0.0565
"vvd",5,0.0565
"weg",5,0.0565
"gesteld",5,0.0565
"klaver",5,0.0565
"konden",5,0.0565
2.00%,4,0.0452
"me",4,0.0452
"nodig",4,0.0452
"fatsoenlijk",4,0.0452
"risico",4,0.0452
"betekent",4,0.0452
"blijven",4,0.0452
"geconfronteerd",4,0.0452
"leiden",4,0.0452
"vrijheid",4,0.0452
"pensioenstelsel",4,0.0452
"toen",4,0.0452
"talent",4,0.0452
"anders",4,0.0452
"daarover",4,0.0452
"straat",4,0.0452
"plus",4,0.0452
"gekregen",4,0.0452
"verschrikkelijk",4,0.0452
"inkomenszekerheid",4,0.0452
"zeker",4,0.0452
"stempeltje",4,0.0452
"kortingen",4,0.0452
"reiken",4,0.0452
"zaken",4,0.0452
"groot",4,0.0452
"groep",4,0.0452
"belangrijke",4,0.0452
"gericht",4,0.0452
"deel",4,0.0452
"zelf",4,0.0452
"manier",4,0.0452
"geldt",4,0.0452
"zien",4,0.0452
"ding",4,0.0452
"vooruit",4,0.0452
"doet",4,0.0452
"vele",4,0.0452
"kijkt",4,0.0452
"perspectief",4,0.0452
"zult",4,0.0452
"hogere",4,0.0452
"asielrecord",4,0.0452
"maatregelen",4,0.0452
"stellen",4,0.0452
"vastgesteld",4,0.0452
"merken",4,0.0452
"sociaal",4,0.0452
"vroeger",4,0.0452
"rest",4,0.0452
"geleden",4,0.0452
"interessant",4,0.0452
"belang",4,0.0452
"samenleving",4,0.0452
2016,4,0.0452
"arbeidsongeschikt",4,0.0452
"verplichtingen",4,0.0452
"aow",4,0.0452
"beleid",4,0.0452
"nederlanders",4,0.0452
"christenunie",4,0.0452
"doe",4,0.0452
"gegeven",4,0.0452
"hoger",4,0.0452
"achter",4,0.0452
"volgend",4,0.0452
"net",4,0.0452
"aardgas",4,0.0452
"mogelijkheden",4,0.0452
"bijstand",4,0.0452
"onderwerpen",4,0.0452
"technologische",4,0.0452
"belangrijk",4,0.0452
"verhaal",4,0.0452
"oprecht",4,0.0452
"plussen",4,0.0452
"vooral",4,0.0452
"'s",3,0.0339
"bank",3,0.0339
17,3,0.0339
"boodschap",3,0.0339
"crisis",3,0.0339
"gepensioneerden",3,0.0339
"niveau",3,0.0339
"zolang",3,0.0339
"keer",3,0.0339
"orde",3,0.0339
"verkeerde",3,0.0339
"tegelijkertijd",3,0.0339
"vindt",3,0.0339
"kijken",3,0.0339
"telt",3,0.0339
"samen",3,0.0339
"overgrote",3,0.0339
"concreet",3,0.0339
"kiezen",3,0.0339
"winst",3,0.0339
"geweest",3,0.0339
"hadden",3,0.0339
"voelen",3,0.0339
"opnieuw",3,0.0339
"velen",3,0.0339
"toegenomen",3,0.0339
"oudere",3,0.0339
"eerlijk",3,0.0339
"beetje",3,0.0339
"weken",3,0.0339
"adresseren",3,0.0339
"kwamen",3,0.0339
"hilariteit",3,0.0339
"aardgasinkomsten",3,0.0339
"solidair",3,0.0339
"meeste",3,0.0339
"verworvenheden",3,0.0339
"vrienden",3,0.0339
"kloof",3,0.0339
"beste",3,0.0339
"oversteek",3,0.0339
0,3,0.0339
"portemonnee",3,0.0339
"organisaties",3,0.0339
"jongen",3,0.0339
"veiligheid",3,0.0339
"lukt",3,0.0339
"toeslagen",3,0.0339
"zeven",3,0.0339
"geeft",3,0.0339
"daarin",3,0.0339
"daarom",3,0.0339
"enorm",3,0.0339
"groei",3,0.0339
"hoop",3,0.0339
"hoog",3,0.0339
"technologie",3,0.0339
"verschillende",3,0.0339
"maak",3,0.0339
"vorig",3,0.0339
"aanpak",3,0.0339
"mate",3,0.0339
"heils",3,0.0339
"waarover",3,0.0339
"omgeving",3,0.0339
"problemen",3,0.0339
"onafhankelijk",3,0.0339
"volwaardige",3,0.0339
"daaraan",3,0.0339
"vier",3,0.0339
"blijkbaar",3,0.0339
"tweede",3,0.0339
"proberen",3,0.0339
"ruimte",3,0.0339
"voldoende",3,0.0339
"leger",3,0.0339
"betalen",3,0.0339
"blokjes",3,0.0339
"inleiding",3,0.0339
"blijkt",3,0.0339
"gewoon",3,0.0339
"blijft",3,0.0339
"dag",3,0.0339
"des",3,0.0339
"erg",3,0.0339
"cruciaal",3,0.0339
"zichtbaar",3,0.0339
"hen",3,0.0339
"anderen",3,0.0339
"maakt",3,0.0339
"lager",3,0.0339
"niks",3,0.0339
"werkgevers",3,0.0339
"verlagen",3,0.0339
"nieuwe",3,0.0339
"genoeg",3,0.0339
"nee",3,0.0339
"precies",3,0.0339
"naast",3,0.0339
"voorkomen",3,0.0339
"pas",3,0.0339
"per",3,0.0339
"even",3,0.0339
"morgens",3,0.0339
"rol",3,0.0339
"maatschappelijke",3,0.0339
"sta",3,0.0339
"gevolgd",3,0.0339
"uur",3,0.0339
"daarmee",3,0.0339
"werkplek",3,0.0339
"vangnet",3,0.0339
"waardoor",3,0.0339
4,2,0.0226
6,2,0.0226
7,2,0.0226
9,2,0.0226
"à",2,0.0226
"vrijwilligers",2,0.0226
"ogen",2,0.0226
0,2,0.0226
10,2,0.0226
3.00%,2,0.0226
6.00%,2,0.0226
60,2,0.0226
"stem",2,0.0226
"loopt",2,0.0226
"belangen",2,0.0226
"ouderenkorting",2,0.0226
"enorme",2,0.0226
"voorzieningen",2,0.0226
"enkele",2,0.0226
"noemt",2,0.0226
"situatie",2,0.0226
"blijvend",2,0.0226
"volkomen",2,0.0226
"voorbeeld",2,0.0226
"ooit",2,0.0226
"accepteren",2,0.0226
"toetsingskader",2,0.0226
"solidariteit",2,0.0226
"blij",2,0.0226
"ideeën",2,0.0226
"denken",2,0.0226
"verwachten",2,0.0226
"wiens",2,0.0226
"briefje",2,0.0226
"basale",2,0.0226
"miljoenennota",2,0.0226
"geïndexeerd",2,0.0226
"termijn",2,0.0226
"arbeidsmarkt",2,0.0226
"fractievoorzitters",2,0.0226
"stukadoor",2,0.0226
"wereldbeelden",2,0.0226
"kabinetsbeleid",2,0.0226
"bijna",2,0.0226
"inhoud",2,0.0226
"profiteert",2,0.0226
"miljarden",2,0.0226
"kort",2,0.0226
"vroeg",2,0.0226
"hoeven",2,0.0226
"onderwerp",2,0.0226
"produceren",2,0.0226
"risico's",2,0.0226
"pakt",2,0.0226
"gezamenlijk",2,0.0226
"ging",2,0.0226
"emile",2,0.0226
"ouders",2,0.0226
"eerlijke",2,0.0226
"bekeken",2,0.0226
"klappen",2,0.0226
"bezorgd",2,0.0226
"truc",2,0.0226
"vader",2,0.0226
"begon",2,0.0226
"begin",2,0.0226
"medewerker",2,0.0226
"rendementen",2,0.0226
"punten",2,0.0226
"optimisme",2,0.0226
"wereld",2,0.0226
"meerderheid",2,0.0226
"internationaal",2,0.0226
"ondoordachte",2,0.0226
"buiten",2,0.0226
"geheel",2,0.0226
"straks",2,0.0226
"opstand",2,0.0226
"lang",2,0.0226
"stille",2,0.0226
"toekomstige",2,0.0226
"onverstandig",2,0.0226
"klopt",2,0.0226
"realiseer",2,0.0226
"leuk",2,0.0226
"poging",2,0.0226
"botsende",2,0.0226
"gelijk",2,0.0226
"€90",2,0.0226
"€80",2,0.0226
"punt",2,0.0226
"tijdelijk",2,0.0226
"tevreden",2,0.0226
"potten",2,0.0226
"vallen",2,0.0226
"procentje",2,0.0226
"positief",2,0.0226
"haag",2,0.0226
"gekomen",2,0.0226
"werkelijke",2,0.0226
"parallelle",2,0.0226
"gezien",2,0.0226
"toont",2,0.0226
"verdwenen",2,0.0226
"heen",2,0.0226
"heet",2,0.0226
"verantwoordelijkheid",2,0.0226
"daden",2,0.0226
"basis",2,0.0226
800,2,0.0226
"eruit",2,0.0226
"leerkracht",2,0.0226
"ambitie",2,0.0226
"geert",2,0.0226
"uitgeven",2,0.0226
"daarna",2,0.0226
"gebruikmaakt",2,0.0226
"hoek",2,0.0226
"doordat",2,0.0226
"geregeld",2,0.0226
"bezittingen",2,0.0226
"bijzondere",2,0.0226
"reflectie",2,0.0226
"toenemende",2,0.0226
"zeer",2,0.0226
"teruglopen",2,0.0226
"vermogen",2,0.0226
"benoemen",2,0.0226
"gemerkt",2,0.0226
"wonen",2,0.0226
"belastingsysteem",2,0.0226
"gegaan",2,0.0226
"infrastructuur",2,0.0226
"lijsttrekker",2,0.0226
"dossier",2,0.0226
"ieder",2,0.0226
"bestaan",2,0.0226
"gespreid",2,0.0226
"merk",2,0.0226
"woont",2,0.0226
"noemde",2,0.0226
"activiteiten",2,0.0226
"dolgraag",2,0.0226
"haalt",2,0.0226
"geval",2,0.0226
"werkgelegenheid",2,0.0226
"zonder",2,0.0226
"ontzettend",2,0.0226
"besluiten",2,0.0226
"doorgesneden",2,0.0226
"druk",2,0.0226
"begint",2,0.0226
"betoog",2,0.0226
"milieu",2,0.0226
"afgekeurd",2,0.0226
"politieke",2,0.0226
"ongelijkheid",2,0.0226
"micro",2,0.0226
"staatssecretaris",2,0.0226
"boven",2,0.0226
"nederlandse",2,0.0226
"collega's",2,0.0226
"jongere",2,0.0226
"durven",2,0.0226
"volgende",2,0.0226
"probeer",2,0.0226
"lijkt",2,0.0226
"ontstaan",2,0.0226
"wantrouwen",2,0.0226
"vanuit",2,0.0226
"vmbo",2,0.0226
"contacten",2,0.0226
"opzicht",2,0.0226
"gezorgd",2,0.0226
"opleiding",2,0.0226
"vaststellen",2,0.0226
"harde",2,0.0226
"eigenlijk",2,0.0226
"beginnen",2,0.0226
"leeft",2,0.0226
"versus",2,0.0226
"aardgasbaten",2,0.0226
"materieel",2,0.0226
"sprekers",2,0.0226
"koopkrachtverbetering",2,0.0226
"keuzes",2,0.0226
"absolute",2,0.0226
"ontwikkeling",2,0.0226
"achtergrond",2,0.0226
"stelsel",2,0.0226
"bijzonder",2,0.0226
"grenzen",2,0.0226
"ongelijk",2,0.0226
"troonrede",2,0.0226
"opbrengsten",2,0.0226
"fantastisch",2,0.0226
"kosten",2,0.0226
"rekenen",2,0.0226
"normen",2,0.0226
"cao",2,0.0226
"inboeken",2,0.0226
"den",2,0.0226
"plaats",2,0.0226
"laatste",2,0.0226
"neem",2,0.0226
"ene",2,0.0226
"leren",2,0.0226
"economen",2,0.0226
"hoeft",2,0.0226
"ggz",2,0.0226
"gevallen",2,0.0226
"plussers",2,0.0226
"hem",2,0.0226
"bijdrage",2,0.0226
"laatst",2,0.0226
"afspraken",2,0.0226
"verhogen",2,0.0226
"mantelzorg",2,0.0226
"kon",2,0.0226
"waarden",2,0.0226
"week",2,0.0226
"kun",2,0.0226
"eerder",2,0.0226
"opbouwen",2,0.0226
"min",2,0.0226
"probeert",2,0.0226
"belastingdienst",2,0.0226
"eten",2,0.0226
"oké",2,0.0226
"betaald",2,0.0226
"betaalt",2,0.0226
"inkomensbeleid",2,0.0226
"nadat",2,0.0226
"daarnaar",2,0.0226
"bouwen",2,0.0226
"alsof",2,0.0226
"malen",2,0.0226
"werknemers",2,0.0226
"ten",2,0.0226
"vereenvoudigen",2,0.0226
"netto",2,0.0226
"noodkreet",2,0.0226
"liefst",2,0.0226
"word",2,0.0226
"kregen",2,0.0226
"via",2,0.0226
"vwo",2,0.0226
"balans",2,0.0226
"begroting",2,0.0226
"moeras",2,0.0226
"groenlinks",2,0.0226
"ervaren",2,0.0226
"zes",2,0.0226
"zie",2,0.0226
"vrijwilligerswerk",2,0.0226
"beperkt",2,0.0226
"stukadoors",2,0.0226
"komst",2,0.0226
"verandering",2,0.0226
"krijgt",2,0.0226
"lasten",2,0.0226
"bereikt",2,0.0226
"brengen",2,0.0226
"kwaliteit",2,0.0226
"inzetten",2,0.0226
"structureel",2,0.0226
0,1,0.0113
"dumpt",1,0.0113
"oppositie",1,0.0113
"positieve",1,0.0113
"gestoken",1,0.0113
"leugenaars",1,0.0113
"plannen",1,0.0113
"korte",1,0.0113
"bang",1,0.0113
"band",1,0.0113
20,1,0.0113
25,1,0.0113
"stap",1,0.0113
43,1,0.0113
"moest",1,0.0113
"rijden",1,0.0113
"gebeurd",1,0.0113
7.00%,1,0.0113
"ondanks",1,0.0113
"europa",1,0.0113
"loont",1,0.0113
"belastingambtenaren",1,0.0113
"invullen",1,0.0113
"woestijn",1,0.0113
"zwakke",1,0.0113
"malieveld",1,0.0113
"lastige",1,0.0113
"blikken",1,0.0113
"ambtenarenapparaat",1,0.0113
"onderdelen",1,0.0113
"tekort",1,0.0113
"gevoel",1,0.0113
"tegenbegrotingen",1,0.0113
"fors",1,0.0113
"fout",1,0.0113
"iq",1,0.0113
"bepaalt",1,0.0113
"ww",1,0.0113
"discussie",1,0.0113
"vruchten",1,0.0113
"ikzelf",1,0.0113
"afhankelijk",1,0.0113
"terechtkan",1,0.0113
"democratische",1,0.0113
"cultuur",1,0.0113
"bijstandsnorm",1,0.0113
"zeiden",1,0.0113
"ontwikkelen",1,0.0113
"best",1,0.0113
"oplossen",1,0.0113
"langsgaan",1,0.0113
"verbeteren",1,0.0113
"weleens",1,0.0113
"kampioen",1,0.0113
"signaal",1,0.0113
"gebruik",1,0.0113
"grootste",1,0.0113
"berekend",1,0.0113
"defensie",1,0.0113
"zichzelf",1,0.0113
"geduwd",1,0.0113
"loslaat",1,0.0113
"huurtoeslag",1,0.0113
"adequate",1,0.0113
"…",1,0.0113
"product",1,0.0113
"trots",1,0.0113
"snijd",1,0.0113
"bereid",1,0.0113
"aardgasproblemen",1,0.0113
"nadelen",1,0.0113
"bier",1,0.0113
"wellicht",1,0.0113
"gerekend",1,0.0113
"echter",1,0.0113
"gewerkt",1,0.0113
"verdere",1,0.0113
"ommetje",1,0.0113
"betaalbaar",1,0.0113
"bureaucratie",1,0.0113
"onmiskenbaar",1,0.0113
"lossen",1,0.0113
"gevraagd",1,0.0113
"groeit",1,0.0113
"direct",1,0.0113
"steentje",1,0.0113
"pakken",1,0.0113
"degelijk",1,0.0113
"vraagt",1,0.0113
"hervormingsagenda",1,0.0113
"moeite",1,0.0113
"beantwoord",1,0.0113
"ontspannen",1,0.0113
"doodmoe",1,0.0113
"gehoeven",1,0.0113
"taak",1,0.0113
"beschermde",1,0.0113
"optimistisch",1,0.0113
"plaatsvinden",1,0.0113
"minnen",1,0.0113
"sommige",1,0.0113
"oude",1,0.0113
"afstand",1,0.0113
"vrije",1,0.0113
"boek",1,0.0113
"boos",1,0.0113
"verschillen",1,0.0113
"gevaar",1,0.0113
"belanden",1,0.0113
"moesten",1,0.0113
"verwachtingen",1,0.0113
"geïrriteerd",1,0.0113
"lodewijk",1,0.0113
"coalitie",1,0.0113
"duurder",1,0.0113
"team",1,0.0113
"toegezegd",1,0.0113
"migratie",1,0.0113
"plezier",1,0.0113
"benadering",1,0.0113
"dezelfde",1,0.0113
"afspraak",1,0.0113
"verhalen",1,0.0113
"neefjes",1,0.0113
"brug",1,0.0113
"weggezet",1,0.0113
"biedt",1,0.0113
"afgepakt",1,0.0113
"herkeurd",1,0.0113
"basisstelsel",1,0.0113
"stelen",1,0.0113
"gecompliceerd",1,0.0113
"overlegd",1,0.0113
"vormen",1,0.0113
"knop",1,0.0113
"verworvenheid",1,0.0113
"vervalt",1,0.0113
"wilde",1,0.0113
"praktisch",1,0.0113
"vrouw",1,0.0113
"boekhouder",1,0.0113
"werkplaats",1,0.0113
"kiezer",1,0.0113
"bieden",1,0.0113
"hoever",1,0.0113
"onderzoeken",1,0.0113
"alsook",1,0.0113
"prioriteit",1,0.0113
"geef",1,0.0113
"uitsteken",1,0.0113
"waaruit",1,0.0113
"breed",1,0.0113
"beneden",1,0.0113
"dreigen",1,0.0113
"pessimistische",1,0.0113
"peiling",1,0.0113
"fractie",1,0.0113
"thuiszorg",1,0.0113
"helaas",1,0.0113
"asieltsunami",1,0.0113
"naartoe",1,0.0113
"past",1,0.0113
"wensen",1,0.0113
"precieze",1,0.0113
"veranderen",1,0.0113
"klaar",1,0.0113
"onderwijs",1,0.0113
"klinkt",1,0.0113
"langer",1,0.0113
"vandaar",1,0.0113
"aandacht",1,0.0113
"ander",1,0.0113
"gegroeid",1,0.0113
"verleend",1,0.0113
"beperkte",1,0.0113
"voldoen",1,0.0113
"vooroordeel",1,0.0113
"specifieker",1,0.0113
"datgene",1,0.0113
"activist",1,0.0113
"huren",1,0.0113
"wennen",1,0.0113
"verzoek",1,0.0113
"toezegging",1,0.0113
"weghalen",1,0.0113
"uiteraard",1,0.0113
"klein",1,0.0113
"vanzelf",1,0.0113
"duidelijk",1,0.0113
"afdragen",1,0.0113
"bevallen",1,0.0113
"waard",1,0.0113
"vertrouwen",1,0.0113
"meevallende",1,0.0113
"beïnvloeding",1,0.0113
"volgeplempt",1,0.0113
"koesteren",1,0.0113
"vaststelt",1,0.0113
"betekenen",1,0.0113
"uitgegeven",1,0.0113
"stijgt",1,0.0113
"verwacht",1,0.0113
"dokter",1,0.0113
"tegenover",1,0.0113
"impact",1,0.0113
"cafetariamodel",1,0.0113
"werkgeversorganisaties",1,0.0113
"ingaan",1,0.0113
"uitgezocht",1,0.0113
"allochtone",1,0.0113
"rommelen",1,0.0113
"rechtstreeks",1,0.0113
"leegeten",1,0.0113
"liberale",1,0.0113
"controleren",1,0.0113
"berichten",1,0.0113
"cent",1,0.0113
"cijfer",1,0.0113
"plek",1,0.0113
"politici",1,0.0113
"catshuis",1,0.0113
"voorganger",1,0.0113
"vluchteling",1,0.0113
"werkloosheid",1,0.0113
"vaker",1,0.0113
"inhuurde",1,0.0113
"duurzame",1,0.0113
"wedstrijd",1,0.0113
"beschreven",1,0.0113
"type",1,0.0113
"aspecten",1,0.0113
"eenvandaag",1,0.0113
"vanaf",1,0.0113
"hoogervorst",1,0.0113
"verbaasd",1,0.0113
"opvang",1,0.0113
"realiseerde",1,0.0113
"toenemen",1,0.0113
"organisatie",1,0.0113
"voorstaat",1,0.0113
"school",1,0.0113
"bruto",1,0.0113
"ontwikkelingen",1,0.0113
"veraangenamen",1,0.0113
"amerika",1,0.0113
"begeleiding",1,0.0113
"strijd",1,0.0113
"debat",1,0.0113
"valse",1,0.0113
"gekozen",1,0.0113
"vereenvoudiging",1,0.0113
"kansloze",1,0.0113
"aanzetten",1,0.0113
"fatsoenlijke",1,0.0113
"koppige",1,0.0113
"regelen",1,0.0113
"tocht",1,0.0113
"achterban",1,0.0113
"voordelen",1,0.0113
"korting",1,0.0113
"handhaven",1,0.0113
"belasting",1,0.0113
"consumeren",1,0.0113
"genoemd",1,0.0113
"normale",1,0.0113
"tegenkomt",1,0.0113
"laagopgeleiden",1,0.0113
"terugblikt",1,0.0113
"normaal",1,0.0113
"gelooft",1,0.0113
"mening",1,0.0113
"bezorgdheid",1,0.0113
"kansloos",1,0.0113
"ambtenaren",1,0.0113
"tachtig",1,0.0113
"zegen",1,0.0113
"waaróm",1,0.0113
"gekorte",1,0.0113
"droef",1,0.0113
"werpen",1,0.0113
"verbetering",1,0.0113
"besparing",1,0.0113
"liep",1,0.0113
"einde",1,0.0113
"aanzienlijk",1,0.0113
"afwezig",1,0.0113
"familie",1,0.0113
"pvda",1,0.0113
"snappen",1,0.0113
"thema's",1,0.0113
"afgedreven",1,0.0113
"hebbend",1,0.0113
"fiscale",1,0.0113
"tijdje",1,0.0113
"meeprofiteren",1,0.0113
"vermindering",1,0.0113
"rotschrikken",1,0.0113
"tijden",1,0.0113
"rechtsstaat",1,0.0113
"verplichting",1,0.0113
"rentes",1,0.0113
"risicovrije",1,0.0113
"gelegd",1,0.0113
"gelukkig",1,0.0113
"samenwerking",1,0.0113
"zwaarste",1,0.0113
"eindelijk",1,0.0113
"waarin",1,0.0113
"slotte",1,0.0113
"waarde",1,0.0113
"werkte",1,0.0113
"waarop",1,0.0113
"juichverhaal",1,0.0113
"schulden",1,0.0113
"waarna",1,0.0113
"energie",1,0.0113
"gereikt",1,0.0113
"pechtold",1,0.0113
"aangebracht",1,0.0113
"bezighouden",1,0.0113
120,1,0.0113
160,1,0.0113
"tientallen",1,0.0113
"testen",1,0.0113
"luisterend",1,0.0113
"duizend",1,0.0113
"hans",1,0.0113
"speelt",1,0.0113
"hart",1,0.0113
"partijen",1,0.0113
"opgeleiden",1,0.0113
200,1,0.0113
"vinger",1,0.0113
"riedeltje",1,0.0113
"paradoxaal",1,0.0113
"water",1,0.0113
"spreekt",1,0.0113
"binnenlands",1,0.0113
"zwaar",1,0.0113
"verstandigste",1,0.0113
"stand",1,0.0113
"overzicht",1,0.0113
"uithalen",1,0.0113
"gevangen",1,0.0113
"denkt",1,0.0113
"angstig",1,0.0113
400,1,0.0113
"verwarde",1,0.0113
"centrumgemeenten",1,0.0113
"nationaal",1,0.0113
"methoden",1,0.0113
"investeren",1,0.0113
"levensbelang",1,0.0113
"gemeenten",1,0.0113
"omvang",1,0.0113
"praten",1,0.0113
"ideaal",1,0.0113
"spreidt",1,0.0113
"opmerking",1,0.0113
"misgaat",1,0.0113
"optimistische",1,0.0113
"menskracht",1,0.0113
"stelt",1,0.0113
700,1,0.0113
"steun",1,0.0113
"sterk",1,0.0113
"erdoorheen",1,0.0113
"grens",1,0.0113
